orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non-strata_taxa_in_analysis	non-strata_taxa_expectedHDF_false	non-strata_taxa_expectedHDF_ambiguous	non-strata_taxa_expectedHDF_true	non-strata_taxa_expectedHDF_false_proportion	non-strata_taxa_expectedHDF_ambiguous_proportion	non-strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0000936	466	109	441.11	Stylophora_pistillata_GAJOv1___18153	528	358	yes	clade	Opisthokonta	129	109	84.4900	0	0	0	0	NA	NA	NA	11	8	3	0	72.7273	27.2727	0	Light-Shared
OG0001036	430	72	460.59	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_528.8	1037	404	yes	kingdom	Metazoa	127	72	56.6900	2	0	2	0	0	100	0	46	23	23	0	50	50	0	Light-Shared
OG0001136	402	116	393.22	Pocillopora_verrucosa_RSSAv1___g9469.t1	864	351	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	2	2	0	50	50	0	Light-Shared
OG0001236	377	41	412.28	Aurelia_aurita_RSPOv1___scaffold4109.g1.t1	1140	357	yes	phylum	Cnidaria	118	41	34.7400	11	11	0	0	100	0	0	68	66	2	0	97.0588	2.94118	0	Light-Shared
OG0001336	357	57	385.86	Paramuricea_clavata_CTESv1___027331P1	844	339	yes	class	Anthozoa	82	57	69.5100	42	40	2	0	95.2381	4.7619	0	21	21	0	0	100	0	0	Light-Shared
OG0001436	339	108	616.43	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold931-augustus-gene-0.21-mRNA-1	2126	319	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	10	2	0	83.3333	16.6667	0	Light-Shared
OG0001536	323	116	662.57	Stylophora_pistillata_GAJOv1___9740	2577	322	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0001636	309	117	561.90	Montipora_efflorescens_SLJPv2___sc0000124.g0078.t1	1159	304	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001736	298	108	391.75	Porites_astreoides_BBBMv1___26615-RA	553	293	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	12	0	0	100	0	0	Light-Shared
OG0001836	285	108	235.18	Haliclystus_sanjuanensis_SJUSv1___HAHB01123065.1.p1	123	189	yes	kingdom	Metazoa	127	108	85.0300	2	0	2	0	0	100	0	10	5	3	2	50	30	20	Light-Shared
OG0001936	274	115	295.43	Mnemiopsis_leidyi_WHUSv2.2___ML358820a	579	264	yes	kingdom	Metazoa	127	115	90.5500	2	2	0	0	100	0	0	3	2	1	0	66.6667	33.3333	0	Light-Shared
OG0002036	265	107	746.02	Xenia_sp_CTEAv1___Xe_017243-T1	2434	262	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0002136	257	116	497.47	Montipora_capitata_KBHIv3___TS.g2939.t1	1456	248	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0002236	248	114	319.60	Plexaura_homomalla_PRUSv1___TR1694_c0_g1_i1.p1	306	215	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0002336	240	118	992.59	Acropora_nasuta_SLJPv1___s0049.g3.t3	2581	228	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0002436	234	108	826.47	Orbicella_faveolata_NAPAv1___XP_020631972.1	2902	203	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	10	0	2	83.3333	0	16.6667	Light-Shared
OG0002536	229	96	496.06	Porites_lutea_OIAUv1.1___m8.20020.m1	1349	229	yes	clade	Opisthokonta	129	96	74.4100	0	0	0	0	NA	NA	NA	24	24	0	0	100	0	0	Light-Shared
OG0002636	223	114	629.09	Astreopora_myriophthalma_SLJPv2___sc0000020.g0082.t1	1252	221	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0002736	218	114	863.94	Orbicella_faveolata_NAPAv1___XP_020617827.1	2094	200	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	5	1	0	83.3333	16.6667	0	Light-Shared
OG0002836	213	118	618.95	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold192150-BLASTX-gene-0.639-mRNA-1	472	211	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0002936	209	116	293.41	Turritopsis_sp_SK-2016_TBJPv1___IAAF01043582.1.p1	259	203	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0003036	205	110	295.50	Porites_evermanni_NAPFv1___00043722	618	202	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	8	2	0	80	20	0	Light-Shared
OG0003136	202	107	330.09	Alatina_alata_BNNLv1-TRANS___27888	435	199	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0003236	199	115	157.05	Stylophora_pistillata_GAJOv1___17998	1484	199	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0003336	196	111	308.59	Acropora_selago_SLJPv1___s0114.g21.t2	532	185	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	6	2	1	66.6667	22.2222	11.1111	Light-Shared
OG0003436	193	41	212.01	Ricordea_yuma_NAAUv1___GELN01045235.1.p1	205	158	yes	phylum	Cnidaria	118	41	34.7400	11	0	0	11	0	0	100	68	10	32	26	14.7059	47.0588	38.2353	Light-Shared
OG0003536	190	110	246.46	Acropora_nasuta_SLJPv1___s0035.g65.t1	448	174	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0003636	187	116	331.83	Palythoa_variabilis_PCBRv1___GCVI01034726.1.p1	835	186	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	1	2	1	25	50	25	Light-Shared
OG0003736	184	110	604.48	Podocoryna_carnea_NANAv1___GBEH01155225.1.p1	970	174	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0003836	181	119	520.30	Palythoa_variabilis_PCBRv1___GCVI01038337.1.p1	675	177	yes	clade	Opisthokonta	129	119	92.2400	0	0	0	0	NA	NA	NA	1	0	1	0	0	100	0	Light-Shared
OG0003936	179	60	397.86	Porites_lobata_NAPFv3___00009334	783	178	yes	phylum	Cnidaria	118	60	50.8400	11	11	0	0	100	0	0	49	47	2	0	95.9184	4.08163	0	Light-Shared
OG0004036	177	104	152.68	Stylissa_carteri_RSSAv1___maker-SC_scaffold144510-snap-gene-0.31-mRNA-1	120	177	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	16	0	0	100	0	0	Light-Shared
OG0004136	174	98	373.82	Montipora_efflorescens_SLJPv2___sc0000546.g0006.t1	981	174	yes	kingdom	Metazoa	127	98	77.1600	2	2	0	0	100	0	0	20	20	0	0	100	0	0	Light-Shared
OG0004236	172	101	384.63	Paramuricea_clavata_CTESv1___013532P1	810	166	yes	kingdom	Metazoa	127	101	79.5200	2	2	0	0	100	0	0	17	15	2	0	88.2353	11.7647	0	Light-Shared
OG0004336	170	112	394.92	Polypodium_hydriforme_OKUSv1___GBGH01012340.1.p1	416	167	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0004436	168	114	418.62	Palythoa_variabilis_PCBRv1___GCVI01058278.1.p1	473	168	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004536	166	114	397.29	Montipora_aequituberculata_NANAv1___comp126962_c0_seq1	81	163	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004636	164	100	622.35	Acropora_muricata_SLJPv1___s3551.g1.t1	72	121	yes	phylum	Cnidaria	118	100	84.7400	11	0	0	11	0	0	100	9	3	1	5	33.3333	11.1111	55.5556	Light-Shared
OG0004736	163	95	173.72	Fungia_spp_REEFv1___m4.6763.m1	314	163	yes	clade	Opisthokonta	129	95	73.6400	0	0	0	0	NA	NA	NA	25	21	4	0	84	16	0	Light-Shared
OG0004836	161	113	563.30	Goniastrea_aspera_REEFv1___m3.10901.m1	983	161	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0004936	159	104	396.49	Ephydatia_muelleri_BCCAv1___Em0360g5a.t1	691	108	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	1	14	1	6.25	87.5	6.25	Light-Shared
OG0005036	158	97	671.39	Stylophora_pistillata_GAJOv1___14826.t2	3424	149	yes	clade1	Eumetazoa	123	97	78.8600	6	0	6	0	0	100	0	17	12	3	2	70.5882	17.6471	11.7647	Light-Shared
OG0005136	156	54	315.57	Acropora_microphthalma_SLJPv1___s0001.g151.t1	848	91	yes	kingdom	Metazoa	127	54	42.5100	2	0	2	0	0	100	0	64	21	43	0	32.8125	67.1875	0	Light-Shared
OG0005236	155	112	305.11	Montipora_efflorescens_SLJPv2___sc0000016.g0036.t1	966	155	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0005336	153	116	212.79	Xenia_sp_CTEAv1___Xe_014074-T1	1278	153	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0005536	150	113	363.36	Podocoryna_carnea_NANAv1___GBEH01050983.1.p1	477	148	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0005636	148	104	380.79	Clytia_hemispaerica_NANAv1___TCONS_00055229	560	145	yes	clade1	Eumetazoa	123	104	84.5500	6	0	4	2	0	66.6667	33.3333	10	4	4	2	40	40	20	Light-Shared
OG0005736	147	104	337.69	Monosiga_brevicollis_CCBMv1___XP_001749714.1	430	145	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	14	0	2	87.5	0	12.5	Light-Shared
OG0005836	145	111	410.92	Stylissa_carteri_RSSAv1___maker-SC_scaffold74880-augustus-gene-0.3-mRNA-1	377	142	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0005936	144	104	490.87	Podocoryna_carnea_NANAv1___GBEH01170196.1.p1	112	140	yes	kingdom	Metazoa	127	104	81.8800	2	2	0	0	100	0	0	14	12	2	0	85.7143	14.2857	0	Light-Shared
OG0006036	142	104	349.48	Acropora_awi_SLJPv1___s0009.g19.t2	523	140	yes	kingdom	Metazoa	127	104	81.8800	2	2	0	0	100	0	0	14	14	0	0	100	0	0	Light-Shared
OG0006136	141	112	313.24	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_164.19	790	141	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0006236	139	100	311.78	Alatina_alata_BNNLv1-TRANS___54242	373	139	yes	kingdom	Metazoa	127	100	78.7400	2	2	0	0	100	0	0	18	18	0	0	100	0	0	Light-Shared
OG0006336	138	95	240.82	Renilla_muelleri_FLUSv1___g22393.t1	244	137	yes	clade	Opisthokonta	129	95	73.6400	0	0	0	0	NA	NA	NA	25	25	0	0	100	0	0	Light-Shared
OG0006436	136	106	568.01	Exaiptasia_diaphana_CC7v1___AIPGENE11832	1291	136	yes	kingdom	Metazoa	127	106	83.4600	2	2	0	0	100	0	0	12	12	0	0	100	0	0	Light-Shared
OG0006536	135	98	342.58	Montipora_efflorescens_SLJPv2___sc0000219.g0016.t1	480	87	yes	phylum	Cnidaria	118	98	83.0500	11	11	0	0	100	0	0	11	11	0	0	100	0	0	Light-Shared
OG0006636	133	95	360.94	Polypodium_hydriforme_OKUSv1___GBGH01013074.1.p1	189	130	yes	clade	Opisthokonta	129	95	73.6400	0	0	0	0	NA	NA	NA	25	16	9	0	64	36	0	Light-Shared
OG0006736	132	87	543.27	Montipora_cactus_SLJPv2___sc0000180.g0056.t1	1293	126	yes	kingdom	Metazoa	127	87	68.5000	2	2	0	0	100	0	0	31	29	2	0	93.5484	6.45161	0	Light-Shared
OG0006836	130	110	394.72	Orbicella_faveolata_NAPAv1___XP_020622856.1	501	130	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0006936	129	96	206.62	Platygyra_sinensis_SDTHv1___evm.model.contig_90141.2	285	124	yes	clade	Opisthokonta	129	96	74.4100	0	0	0	0	NA	NA	NA	24	24	0	0	100	0	0	Light-Shared
OG0007036	127	97	329.46	Monosiga_brevicollis_CCBMv1___XP_001743320.1	359	126	yes	clade	Opisthokonta	129	97	75.1900	0	0	0	0	NA	NA	NA	23	8	13	2	34.7826	56.5217	8.69565	Light-Shared
OG0007136	125	103	196.26	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold5002-augustus-gene-0.54-mRNA-1	631	122	yes	kingdom	Metazoa	127	103	81.1000	2	2	0	0	100	0	0	15	15	0	0	100	0	0	Light-Shared
OG0007236	124	77	315.65	Pocillopora_damicornis_SIPAv1___00008743-RA	737	124	yes	kingdom	Metazoa	127	77	60.6200	2	2	0	0	100	0	0	41	41	0	0	100	0	0	Light-Shared
OG0007336	122	105	171.42	Mnemiopsis_leidyi_WHUSv2.2___ML375919a	173	122	yes	clade	Opisthokonta	129	105	81.3900	0	0	0	0	NA	NA	NA	15	13	2	0	86.6667	13.3333	0	Light-Shared
OG0007536	118	104	223.36	Turritopsis_sp_SK-2016_TBJPv1___IAAF01014967.1.p1	251	118	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	15	1	0	93.75	6.25	0	Light-Shared
OG0007636	116	57	430.84	Acropora_acuminata_SLJPv1___s0236.g19.t1	1468	111	yes	kingdom	Metazoa	127	57	44.8800	2	0	0	2	0	0	100	61	13	10	38	21.3115	16.3934	62.2951	Light-Shared
OG0007736	114	98	180.52	Xenia_sp_CTEAv1___Xe_019285-T1	183	78	yes	kingdom	Metazoa	127	98	77.1600	2	0	2	0	0	100	0	20	17	3	0	85	15	0	Light-Shared
OG0007836	111	90	442.18	Podocoryna_carnea_NANAv1___GBEH01115314.1.p1	959	103	yes	kingdom	Metazoa	127	90	70.8600	2	0	2	0	0	100	0	28	15	13	0	53.5714	46.4286	0	Light-Shared
OG0007936	109	34	252.99	Nematostella_vectensis_RRUSv1___NVEC200_003335_1.1	204	74	yes	subclass	Hexacorallia	73	34	46.5700	50	0	1	49	0	2	98	36	3	17	16	8.33333	47.2222	44.4444	Light-Shared
OG0008036	107	28	319.17	Astreopora_myriophthalma_SLJPv2___sc0000056.g0045.t1	975	107	yes	phylum	Cnidaria	118	28	23.7200	11	0	0	11	0	0	100	81	41	4	36	50.6173	4.93827	44.4444	Light-Shared
OG0008136	105	88	349.01	Velella_velella_OKJPv1___GHAZ01059788.1.p1	213	105	yes	kingdom	Metazoa	127	88	69.2900	2	0	2	0	0	100	0	30	24	6	0	80	20	0	Light-Shared
OG0008236	103	86	185.78	Xenia_sp_CTEAv1___Xe_012733-T1	228	103	yes	clade	Opisthokonta	129	86	66.6600	0	0	0	0	NA	NA	NA	34	34	0	0	100	0	0	Light-Shared
OG0008336	100	83	264.59	Aurelia_aurita_ALTOv1___scaffold3.g244.t1	428	100	yes	kingdom	Metazoa	127	83	65.3500	2	0	2	0	0	100	0	35	32	3	0	91.4286	8.57143	0	Light-Shared
OG0008436	98	70	257.19	Tripedalia_cystophora_Conant1897_1897v1___GGWE01048326.1.p1	405	71	yes	phylum	Cnidaria	118	70	59.3200	11	0	3	8	0	27.2727	72.7273	39	25	12	2	64.1026	30.7692	5.12821	Light-Restricted
OG0008636	93	65	439.89	Porites_lobata_NAPFv3___00030980	212	89	yes	phylum	Cnidaria	118	65	55.0800	11	0	0	11	0	0	100	44	4	10	30	9.09091	22.7273	68.1818	Light-Shared
OG0008736	91	67	433.35	Orbicella_faveolata_NAPAv1___XP_020632249.1	936	88	yes	kingdom	Metazoa	127	67	52.7500	2	0	0	2	0	0	100	51	28	20	3	54.902	39.2157	5.88235	Light-Shared
OG0008936	86	69	356.42	Exaiptasia_diaphana_CC7v1___AIPGENE28396	552	78	yes	class	Anthozoa	82	69	84.1400	42	31	9	2	73.8095	21.4286	4.7619	9	9	0	0	100	0	0	Light-Shared
OG0009036	84	71	220.20	Porites_lutea_OIAUv1.1___m8.19571.m1	398	82	yes	clade	Opisthokonta	129	71	55.0300	0	0	0	0	NA	NA	NA	49	36	11	2	73.4694	22.449	4.08163	Light-Shared
OG0009136	82	28	329.91	Paramuricea_clavata_CTESv1___084780P1	713	82	yes	phylum	Cnidaria	118	28	23.7200	11	0	0	11	0	0	100	81	0	1	80	0	1.23457	98.7654	Light-Shared
OG0009236	80	22	253.45	Millepora_alcicornis_PRUSv1___GFAS01412486.1.p1	135	50	yes	phylum	Cnidaria	118	22	18.6400	11	0	11	0	0	100	0	87	2	85	0	2.29885	97.7011	0	Light-Shared
OG0009336	77	66	206.08	Trichoplax_sp_H2_CRPAv1___RDD42112.1	335	74	yes	clade	Opisthokonta	129	66	51.1600	0	0	0	0	NA	NA	NA	54	49	3	2	90.7407	5.55556	3.7037	Light-Shared
OG0009436	75	65	304.73	Galaxea_fascicularis_REEFv1___m1.5559.m1	854	75	yes	phylum	Cnidaria	118	65	55.0800	11	0	3	8	0	27.2727	72.7273	44	16	21	7	36.3636	47.7273	15.9091	Light-Shared
OG0009536	73	31	385.86	Renilla_muelleri_FLUSv1___g6205.t1	1788	40	yes	clade	Opisthokonta	129	31	24.0300	0	0	0	0	NA	NA	NA	89	84	5	0	94.382	5.61798	0	Light-Shared
OG0009636	71	65	111.31	Xenia_sp_CTEAv1___Xe_012137-T1	94	71	yes	phylum	Cnidaria	118	65	55.0800	11	0	9	2	0	81.8182	18.1818	44	29	13	2	65.9091	29.5455	4.54545	Light-Shared
OG0009736	69	67	137.49	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold38766-augustus-gene-0.9-mRNA-1	148	69	yes	kingdom	Metazoa	127	67	52.7500	2	2	0	0	100	0	0	51	51	0	0	100	0	0	Light-Shared
OG0009936	66	58	263.48	Montastrea_cavernosa_FGUSv2___10578-RA	352	66	yes	subclass	Hexacorallia	73	58	79.4500	50	1	45	4	2	90	8	12	12	0	0	100	0	0	Dark-Restricted
OG0010036	64	58	353.38	Palythoa_variabilis_PCBRv1___GCVI01044234.1.p1	251	64	yes	subclass	Hexacorallia	73	58	79.4500	50	39	11	0	78	22	0	12	12	0	0	100	0	0	Light-Shared
OG0010336	59	57	197.39	Palythoa_variabilis_PCBRv1___GCVI01061784.1.p1	190	59	yes	subclass	Hexacorallia	73	57	78.0800	50	1	9	40	2	18	80	13	13	0	0	100	0	0	Light-Shared
OG0010536	56	54	219.64	Salpingoeca_rosetta_HIUSv1___XP_004988798.1	4219	56	yes	clade	Opisthokonta	129	54	41.8600	0	0	0	0	NA	NA	NA	66	18	42	6	27.2727	63.6364	9.09091	Light-Shared
OG0010936	51	49	176.27	Porites_lobata_REEFv1___18411	201	35	yes	subclass	Hexacorallia	73	49	67.1200	50	0	0	50	0	0	100	21	11	5	5	52.381	23.8095	23.8095	Dark-Restricted
OG0011036	50	39	300.10	Pocillopora_damicornis_SIPAv1___00006845-RA	409	44	yes	class	Anthozoa	82	39	47.5600	42	0	37	5	0	88.0952	11.9048	39	37	2	0	94.8718	5.12821	0	Light-Shared
OG0011136	49	25	241.35	Turritopsis_sp_SK-2016_TBJPv1___IAAF01032421.1.p1	242	49	yes	phylum	Cnidaria	118	25	21.1800	11	3	8	0	27.2727	72.7273	0	84	33	49	2	39.2857	58.3333	2.38095	Light-Shared
OG0011236	48	26	736.48	Millepora_squarrosa_PRUSv1___GFGU01165439.1.p1	1308	45	yes	phylum	Cnidaria	118	26	22.0300	11	3	8	0	27.2727	72.7273	0	83	78	5	0	93.9759	6.0241	0	Light-Shared
OG0011636	43	41	326.56	Astreopora_myriophthalma_SLJPv2___sc0000008.g0099.t1	484	43	yes	subclass	Hexacorallia	73	41	56.1600	50	0	43	7	0	86	14	29	28	1	0	96.5517	3.44828	0	Light-Shared
OG0011736	42	38	401.10	Stylophora_pistillata_GAJOv1___1186	408	42	yes	subclass	Hexacorallia	73	38	52.0500	50	0	1	49	0	2	98	32	28	4	0	87.5	12.5	0	Light-Restricted
OG0011836	41	38	373.59	Stylophora_pistillata_GAJOv1___402	447	41	yes	subclass	Hexacorallia	73	38	52.0500	50	1	20	29	2	40	58	32	32	0	0	100	0	0	Dark-Restricted
OG0011936	40	34	338.90	Pocillopora_verrucosa_RSSAv1___g6448.t1	784	40	yes	phylum	Cnidaria	118	34	28.8100	11	6	5	0	54.5455	45.4545	0	75	73	2	0	97.3333	2.66667	0	Light-Shared
OG0012036	39	36	118.13	Pseudodiploria_strigosa_REEFv1___14129	106	39	yes	subclass	Hexacorallia	73	36	49.3100	50	0	1	49	0	2	98	34	29	5	0	85.2941	14.7059	0	Light-Restricted
OG0012336	37	20	440.81	Fungia_spp_REEFv1___m4.18372.m1	984	34	yes	subclass	Hexacorallia	73	20	27.3900	50	0	48	2	0	96	4	50	6	44	0	12	88	0	Light-Restricted
OG0012836	34	1	272.85	Xenia_sp_CTEAv1___Xe_024377-T1	490	23	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0012936	33	24	275.85	Platygyra_carnosus_REEFv1___50284	372	33	yes	order	Scleractinia	61	24	39.3400	61	15	46	0	24.5902	75.4098	0	35	35	0	0	100	0	0	Light-Shared
OG0013036	32	24	386.94	Lucernaria_quadricornis_AIUSv1___HAHD01045643.1.p1	211	32	yes	phylum	Cnidaria	118	24	20.3300	11	11	0	0	100	0	0	85	85	0	0	100	0	0	Light-Shared
OG0013136	32	8	224.78	Stylophora_pistillata_GAJOv1___23936	174	27	yes	subfamily	NA	127	8	6.2900	2	0	1	1	0	50	50	110	3	8	99	2.72727	7.27273	90	Light-Shared
OG0013336	30	15	246.73	Montipora_capitata_KBHIv3___TS.g43401.t1	184	17	yes	class	Anthozoa	82	15	18.2900	42	0	42	0	0	100	0	63	21	42	0	33.3333	66.6667	0	Light-Shared
OG0013736	28	7	313.96	Paramuricea_clavata_CTESv1___063146P1	149	22	yes	class	Anthozoa	82	7	8.5300	42	1	41	0	2.38095	97.619	0	71	24	47	0	33.8028	66.1972	0	Light-Shared
OG0013836	28	16	285.54	Velella_velella_OKJPv1___GHAZ01080350.1.p1	177	28	yes	subclass	Hydroidolina	16	16	100.0000	104	0	0	104	0	0	100	0	0	0	0	NA	NA	NA	Dark-Restricted
OG0014036	27	8	308.48	Xenia_sp_CTEAv1___Xe_012707-T1	355	12	yes	subclass	Octocorallia	9	8	88.8800	112	0	0	112	0	0	100	0	0	0	0	NA	NA	NA	Light-Shared
OG0015636	21	20	229.81	Pocillopora_meandrina_KBHIv1___RNAseq.g8429.t1a	268	20	yes	clade1	Eumetazoa	123	20	16.2600	6	6	0	0	100	0	0	94	92	2	0	97.8723	2.12766	0	Dark-Shared
OG0016636	19	14	406.32	Porpita_porpita_YOJPv1___GHBA01049069.1.p1	476	19	yes	subclass	Hydroidolina	16	14	87.5000	104	0	15	89	0	14.4231	85.5769	2	0	2	0	0	100	0	Dark-Restricted
OG0017736	17	14	776.24	Salpingoeca_rosetta_HIUSv1___XP_004990598.1	494	17	yes	clade	Opisthokonta	129	14	10.8500	0	0	0	0	NA	NA	NA	106	1	43	62	0.943396	40.566	58.4906	Light-Shared
OG0017936	17	15	325.88	Pocillopora_verrucosa_RSSAv1___g9201.t1	781	17	yes	order	Scleractinia	61	15	24.5900	61	0	59	2	0	96.7213	3.27869	44	5	39	0	11.3636	88.6364	0	Light-Shared
OG0019236	15	6	128.27	Xenia_sp_CTEAv1___Xe_026021-T1	116	15	yes	phylum	Cnidaria	118	6	5.0800	11	0	11	0	0	100	0	103	5	98	0	4.85437	95.1456	0	Light-Shared
OG0019436	15	11	512.93	Turritopsis_sp_SK-2016_TBJPv1___IAAF01049845.1.p1	622	14	yes	subclass	Hydroidolina	16	11	68.7500	104	91	13	0	87.5	12.5	0	5	5	0	0	100	0	0	Light-Restricted
OG0021136	14	3	240.86	Hydra_vulgaris_MIJPv3___XP_047139206.1	105	14	yes	genus	Hydra	3	3	100.0000	117	0	117	0	0	100	0	0	0	0	0	NA	NA	NA	Light-Shared
OG0021436	13	4	107.62	Renilla_muelleri_FLUSv1___g11379.t1	107	13	yes	phylum	Cnidaria	118	4	3.3800	11	0	11	0	0	100	0	105	3	102	0	2.85714	97.1429	0	Light-Shared
OG0024236	12	5	176.75	Plexaura_kukenthali_PRUSv1___TR40978_c8_g1_i1.p1	232	8	yes	order	Alcyonacea	7	5	71.4200	113	0	113	0	0	100	0	2	0	2	0	0	100	0	Dark-Restricted
OG0024536	12	3	240.92	Hydra_viridissima_99AUv1___scaffold70.g92.t1	358	12	yes	genus	Hydra	3	3	100.0000	117	0	13	104	0	11.1111	88.8889	0	0	0	0	NA	NA	NA	Light-Shared
OG0025436	11	6	235.82	Xenia_sp_CTEAv1___Xe_012447-T1	310	11	yes	order	Alcyonacea	7	6	85.7100	113	0	0	113	0	0	100	1	1	0	0	100	0	0	Light-Shared
OG0037536	8	6	324.12	Paramuricea_clavata_CTESv1___066155P1	486	8	yes	subclass	Octocorallia	9	6	66.6600	112	0	108	4	0	96.4286	3.57143	2	2	0	0	100	0	0	Dark-Restricted
OG0037736	8	5	175.75	Dynamena_pumila_WSRUv1___GHMC01072776.1.p1	171	4	yes	phylum	Cnidaria	118	5	4.2300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0043636	7	2	245.14	Xenia_sp_CTEAv1___Xe_026548-T1	141	7	yes	class	Anthozoa	82	2	2.4300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0044736	7	6	292.14	Plexaura_homomalla_PRUSv1___TR24984_c0_g2_i1.p1	103	7	yes	subclass	Octocorallia	9	6	66.6600	112	0	0	112	0	0	100	2	1	1	0	50	50	0	Light-Shared
OG0050736	7	4	151.57	Xenia_sp_CTEAv1___Xe_027562-T1	120	7	yes	order	Alcyonacea	7	4	57.1400	113	0	0	113	0	0	100	3	0	3	0	0	100	0	Light-Shared
