orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non.strata_taxa_in_analysis	non.strata_taxa_expectedHDF_false	non.strata_taxa_expectedHDF_ambiguous	non.strata_taxa_expectedHDF_true	non.strata_taxa_expectedHDF_false_proportion	non.strata_taxa_expectedHDF_ambiguous_proportion	non.strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0078159	3	3	168.67	Pocillopora_damicornis_SIPAv1___00016621-RA	131	3	yes	order	Scleractinia	59	3	5.08	61	12	29	20	19.6721	47.541	32.7869	56	56	0	0	100	0	0	Dark-Restricted
OG0078165	3	3	91	Fungia_spp_REEFv1___m4.3587.m1	82	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	25	31	0	44.6429	55.3571	0	Dark-Restricted
OG0078169	3	3	86.67	Porites_compressa_KBHIv1___RNAseq.g2097.t1	92	3	yes	order	Scleractinia	59	3	5.08	61	0	5	56	0	8.19672	91.8033	56	15	40	1	26.7857	71.4286	1.78571	Dark-Restricted
OG0078177	3	3	193.67	Montastraea_cavernosa_REEFv1___2569	214	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0080379	3	3	136.67	Porites_compressa_KBHIv1___RNAseq.g41690.t1	104	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0080391	3	3	152.67	Porites_compressa_KBHIv1___RNAseq.g7313.t1	154	3	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0080407	3	3	96	Porites_australiensis_SLJPv1___s0126.g10.t1	85	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0080408	3	3	106.67	Platygyra_carnosus_REEFv1___47631	150	3	yes	order	Scleractinia	59	3	5.08	61	12	47	2	19.6721	77.0492	3.27869	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0080410	3	3	121.67	Pseudodiploria_strigosa_REEFv1___12152	111	3	yes	order	Scleractinia	59	3	5.08	61	12	42	7	19.6721	68.8525	11.4754	56	56	0	0	100	0	0	Dark-Restricted
OG0080412	3	3	153.33	Montipora_capitata_KBHIv3___TS.g32628.t1	96	3	yes	order	Scleractinia	59	3	5.08	61	0	8	53	0	13.1148	86.8852	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0080419	3	3	144.67	Porites_evermanni_NAPFv1___00029115	149	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0080422	3	3	415.33	Porites_australiensis_SLJPv1___s0223.g7.t1	460	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	2	54	0	3.57143	96.4286	0	Dark-Restricted
OG0080436	3	3	119.67	Pseudodiploria_strigosa_REEFv1___30414	125	3	yes	order	Scleractinia	59	3	5.08	61	5	40	16	8.19672	65.5738	26.2295	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0080450	3	3	116.67	Astreopora_sp_REEFv1___3276	122	3	yes	order	Scleractinia	59	3	5.08	61	6	51	4	9.83607	83.6066	6.55738	56	56	0	0	100	0	0	Dark-Restricted
OG0080471	3	3	144.67	Seriatopora_hystrix_REEFv1___1133	151	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	13	10	33	23.2143	17.8571	58.9286	Dark-Restricted
OG0080513	3	3	101.67	Fungia_spp_REEFv1___m4.26054.m1	80	3	yes	order	Scleractinia	59	3	5.08	61	2	10	49	3.27869	16.3934	80.3279	56	26	30	0	46.4286	53.5714	0	Dark-Restricted
OG0080523	3	3	167.33	Seriatopora_hystrix_REEFv1___53706	192	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	10	46	0	17.8571	82.1429	0	Dark-Restricted
OG0080532	3	3	114.33	Seriatopora_hystrix_REEFv1___25948	108	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0080533	3	3	100.33	Porites_australiensis_SLJPv1___s0018.g103.t1	98	3	yes	order	Scleractinia	59	3	5.08	61	0	0	61	0	0	100	56	6	2	48	10.7143	3.57143	85.7143	Dark-Restricted
OG0080535	3	3	129.67	Fungia_scutaria_REEFv1___8381	131	3	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0082552	3	3	144	Dipsastraea_lizardensis_NAJPv1___GDZU01014582.1.p1	116	3	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	13	43	0	23.2143	76.7857	0	Dark-Restricted
OG0082557	3	3	326	Madracis_auretenra_REEFv1___26106	299	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	18	37	1	32.1429	66.0714	1.78571	Dark-Restricted
OG0082558	3	3	224.67	Fungia_scutaria_REEFv1___59552	222	3	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0082559	3	3	314	Ctenactis_echinata_NAJPv1___GDZV01028562.1.p1	568	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	22	34	0	39.2857	60.7143	0	Dark-Restricted
OG0082560	3	3	237	Ctenactis_echinata_NAJPv1___GDZV01030994.1.p2	162	3	yes	order	Scleractinia	59	3	5.08	61	3	58	0	4.91803	95.082	0	56	42	14	0	75	25	0	Dark-Restricted
OG0082638	3	3	177.33	Platygyra_sinensis_SDTHv1___evm.model.contig_82440.3	279	3	yes	order	Scleractinia	59	3	5.08	61	0	0	61	0	0	100	56	0	9	47	0	16.0714	83.9286	Dark-Restricted
OG0082665	3	3	102.33	Dipsastraea_lizardensis_NAJPv1___GDZU01048315.1.p1	100	3	yes	order	Scleractinia	59	3	5.08	61	1	49	11	1.63934	80.3279	18.0328	56	18	38	0	32.1429	67.8571	0	Dark-Restricted
OG0083388	3	3	115	Montipora_capitata_KBHIv3___TS.g38817.t1	106	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083408	3	3	171	Pocillopora_verrucosa_RSSAv1___g2127.t1	178	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	1	55	0	1.78571	98.2143	0	Dark-Restricted
OG0083420	3	3	131	Pseudodiploria_strigosa_REEFv1___20512	138	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083426	3	3	271	Seriatopora_hystrix_REEFv1___30139	282	3	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	19	37	0	33.9286	66.0714	0	Dark-Restricted
OG0083444	3	3	152.33	Pseudodiploria_strigosa_REEFv1___24521	105	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083448	3	3	161.67	Pocillopora_damicornis_SIPAv1___00015406-RA	269	3	yes	order	Scleractinia	59	3	5.08	61	0	30	31	0	49.1803	50.8197	56	12	44	0	21.4286	78.5714	0	Dark-Restricted
OG0083451	3	3	119.33	Pocillopora_acuta_LBIDv1___TCONS_00011267.p2	123	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	12	44	0	21.4286	78.5714	0	Dark-Restricted
OG0083452	3	3	150.67	Montastraea_cavernosa_REEFv1___43699	141	3	yes	order	Scleractinia	59	3	5.08	61	2	59	0	3.27869	96.7213	0	56	24	32	0	42.8571	57.1429	0	Dark-Restricted
OG0083456	3	3	282.33	Porites_astreoides_BBBMv1___34523-RA	559	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0083461	3	3	302	Fungia_scutaria_REEFv1___44319	300	3	yes	order	Scleractinia	59	3	5.08	61	0	18	43	0	29.5082	70.4918	56	3	53	0	5.35714	94.6429	0	Dark-Restricted
OG0083465	3	3	146	Pocillopora_damicornis_SIPAv1___00013846-RA	176	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0083467	3	3	142.33	Pocillopora_damicornis_SIPAv1___00005734-RA	200	3	yes	order	Scleractinia	59	3	5.08	61	0	31	30	0	50.8197	49.1803	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0083473	3	3	345.67	Porites_lobata_REEFv1___19338	462	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0083475	3	3	173.33	Platygyra_carnosus_REEFv1___51291	122	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083483	3	3	217	Fungia_scutaria_REEFv1___49470	168	3	yes	order	Scleractinia	59	3	5.08	61	6	40	15	9.83607	65.5738	24.5902	56	56	0	0	100	0	0	Dark-Restricted
OG0083515	3	3	120.33	Montastraea_cavernosa_REEFv1___107811	118	3	yes	order	Scleractinia	59	3	5.08	61	0	55	6	0	90.1639	9.83607	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0083516	3	3	130.67	Montastrea_cavernosa_FGUSv2___18175-RA	133	3	yes	order	Scleractinia	59	3	5.08	61	3	9	49	4.91803	14.7541	80.3279	56	45	11	0	80.3571	19.6429	0	Dark-Restricted
OG0083519	3	3	142.67	Fungia_scutaria_REEFv1___8697	154	3	yes	order	Scleractinia	59	3	5.08	61	12	9	40	19.6721	14.7541	65.5738	56	56	0	0	100	0	0	Dark-Restricted
OG0083521	3	3	127.33	Pseudodiploria_strigosa_REEFv1___9370	156	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	7	18	31	12.5	32.1429	55.3571	Dark-Restricted
OG0083533	3	3	119	Fungia_scutaria_REEFv1___17450	115	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	6	50	0	10.7143	89.2857	0	Dark-Restricted
OG0083549	3	3	118.67	Pocillopora_acuta_KBHIv2___RNAseq.g5136.t1	87	3	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	17	39	0	30.3571	69.6429	0	Dark-Restricted
OG0083550	3	3	107.67	Pocillopora_damicornis_SIPAv1___00002265-RA	123	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	11	8	37	19.6429	14.2857	66.0714	Dark-Restricted
OG0083551	3	3	163.33	Platygyra_carnosus_REEFv1___627	219	3	yes	order	Scleractinia	59	3	5.08	61	12	38	11	19.6721	62.2951	18.0328	56	56	0	0	100	0	0	Dark-Restricted
OG0083562	3	3	126.33	Montastraea_cavernosa_REEFv1___88698	135	3	yes	order	Scleractinia	59	3	5.08	61	0	0	61	0	0	100	56	6	6	44	10.7143	10.7143	78.5714	Dark-Restricted
OG0083564	3	3	439.33	Montastraea_cavernosa_REEFv1___75968	113	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	4	52	0	7.14286	92.8571	0	Dark-Restricted
OG0083568	3	3	255	Fungia_scutaria_REEFv1___50883	300	3	yes	order	Scleractinia	59	3	5.08	61	12	29	20	19.6721	47.541	32.7869	56	56	0	0	100	0	0	Dark-Restricted
OG0083571	3	3	118	Seriatopora_hystrix_REEFv1___48297	123	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083572	3	3	314	Seriatopora_hystrix_REEFv1___63626	426	3	yes	order	Scleractinia	59	3	5.08	61	0	27	34	0	44.2623	55.7377	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0083577	3	3	194	Seriatopora_hystrix_REEFv1___88136	277	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	10	10	36	17.8571	17.8571	64.2857	Dark-Restricted
OG0083579	3	3	127	Montastraea_cavernosa_REEFv1___26831	124	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0083580	3	3	192.33	Platygyra_sinensis_SDTHv1___evm.model.contig_77799.4	111	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	8	16	32	14.2857	28.5714	57.1429	Dark-Restricted
OG0083589	3	3	134	Seriatopora_hystrix_REEFv1___99140	114	3	yes	order	Scleractinia	59	3	5.08	61	6	28	27	9.83607	45.9016	44.2623	56	56	0	0	100	0	0	Dark-Restricted
OG0083592	3	3	121.33	Fungia_spp_REEFv1___m4.24048.m1	96	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083594	3	3	121	Montastraea_cavernosa_REEFv1___60746	103	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083598	3	3	102.67	Seriatopora_hystrix_REEFv1___58051	109	3	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0083600	3	3	114.33	Montastraea_cavernosa_REEFv1___35576	121	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	12	44	0	21.4286	78.5714	0	Dark-Restricted
OG0083601	3	3	133.67	Montastraea_cavernosa_REEFv1___95599	202	3	yes	order	Scleractinia	59	3	5.08	61	0	13	48	0	21.3115	78.6885	56	9	47	0	16.0714	83.9286	0	Dark-Restricted
OG0083617	3	3	90	Montastrea_cavernosa_FGUSv2___19437-RA	88	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	11	45	0	19.6429	80.3571	0	Dark-Restricted
OG0083650	3	3	304	Pseudodiploria_strigosa_REEFv1___19094	183	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0083654	3	3	182	Pocillopora_damicornis_SIPAv1___00012071-RA	207	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	14	42	0	25	75	0	Dark-Restricted
OG0083655	3	3	107	Porites_australiensis_SLJPv1___s0170.g13.t1	81	3	yes	order	Scleractinia	59	3	5.08	61	6	55	0	9.83607	90.1639	0	56	56	0	0	100	0	0	Dark-Restricted
OG0083656	3	3	133.67	Pseudodiploria_strigosa_REEFv1___20670	124	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	0	56	0	0	100	0	Dark-Restricted
OG0083666	3	3	92.67	Platygyra_sinensis_SDTHv1___evm.model.contig_81978.1	83	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083673	3	3	91	Fungia_spp_REEFv1___m4.10776.m1	108	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	2	54	0	3.57143	96.4286	0	Dark-Restricted
OG0083674	3	3	93.67	Goniastrea_aspera_REEFv1___m3.7470.m1	92	3	yes	order	Scleractinia	59	3	5.08	61	0	1	60	0	1.63934	98.3607	56	2	19	35	3.57143	33.9286	62.5	Dark-Restricted
OG0083702	3	3	237.67	Pachyseris_speciosa_OIAUv0.12___0.1.m1.64944.m1	219	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	1	55	0	1.78571	98.2143	0	Dark-Restricted
OG0083705	3	3	107.33	Montipora_cactus_SLJPv2___sc0000172.g0050.t1	103	3	yes	order	Scleractinia	59	3	5.08	61	1	5	55	1.63934	8.19672	90.1639	56	31	25	0	55.3571	44.6429	0	Dark-Restricted
OG0083707	3	3	97	Porites_astreoides_BBBMv1___41339-RA	85	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0083708	3	3	88.33	Porites_australiensis_SLJPv1___s0176.g5.t1	85	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	7	26	23	12.5	46.4286	41.0714	Dark-Restricted
OG0083709	3	3	95.33	Galaxea_fascicularis_REEFv1___m1.21654.m1	97	3	yes	order	Scleractinia	59	3	5.08	61	41	20	0	67.2131	32.7869	0	56	56	0	0	100	0	0	Dark-Restricted
OG0083711	3	3	105	Porites_compressa_KBHIv1___RNAseq.g5147.t1	87	3	yes	order	Scleractinia	59	3	5.08	61	0	1	60	0	1.63934	98.3607	56	7	7	42	12.5	12.5	75	Dark-Restricted
OG0083713	3	3	65.33	Galaxea_fascicularis_REEFv1___m1.8083.m1	74	3	yes	order	Scleractinia	59	3	5.08	61	5	7	49	8.19672	11.4754	80.3279	56	55	1	0	98.2143	1.78571	0	Dark-Restricted
OG0083716	3	3	70.33	Porites_evermanni_NAPFv1___00037633	59	3	yes	order	Scleractinia	59	3	5.08	61	3	9	49	4.91803	14.7541	80.3279	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0083717	3	3	85	Galaxea_fascicularis_REEFv1___m1.8381.m1	115	3	yes	order	Scleractinia	59	3	5.08	61	1	4	56	1.63934	6.55738	91.8033	56	9	46	1	16.0714	82.1429	1.78571	Dark-Restricted
OG0083723	3	3	218.33	Pocillopora_damicornis_SIPAv1___00001076-RA	78	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	7	49	0	12.5	87.5	0	Dark-Restricted
OG0083745	3	3	113.67	Pocillopora_cf_effusa_NAPFv3___00027661	130	3	yes	order	Scleractinia	59	3	5.08	61	3	3	55	4.91803	4.91803	90.1639	56	50	6	0	89.2857	10.7143	0	Dark-Restricted
OG0083777	3	3	253.33	Montastraea_cavernosa_REEFv1___117500	174	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	7	49	0	12.5	87.5	0	Dark-Restricted
OG0083783	3	3	153.33	Pocillopora_damicornis_SIPAv1___00024223-RA	106	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	13	43	0	23.2143	76.7857	0	Dark-Restricted
OG0083784	3	3	130.33	Platygyra_sinensis_SDTHv1___evm.model.contig_17548.4	175	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0083787	3	3	235	Montipora_cactus_SLJPv2___sc0000004.g0007.t1	353	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	1	55	0	1.78571	98.2143	0	Dark-Restricted
OG0086825	3	3	146.67	Pseudodiploria_strigosa_REEFv1___1913	143	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0086867	3	3	200	Madracis_auretenra_REEFv1___20937	223	3	yes	order	Scleractinia	59	3	5.08	61	46	15	0	75.4098	24.5902	0	56	56	0	0	100	0	0	Dark-Restricted
OG0086868	3	3	72	Madracis_auretenra_REEFv1___21662	116	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	11	44	1	19.6429	78.5714	1.78571	Dark-Restricted
OG0086884	3	3	203	Porites_lutea_OIAUv1.1___m8.21752.m1	171	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0086888	3	3	114.67	Porites_australiensis_SLJPv1___s0670.g3.t1	110	3	yes	order	Scleractinia	59	3	5.08	61	2	59	0	3.27869	96.7213	0	56	54	2	0	96.4286	3.57143	0	Dark-Restricted
OG0086896	3	3	94.67	Porites_australiensis_SLJPv1___s0887.g5.t1	70	3	yes	order	Scleractinia	59	3	5.08	61	0	5	56	0	8.19672	91.8033	56	6	49	1	10.7143	87.5	1.78571	Dark-Restricted
OG0086912	3	3	140.33	Pseudodiploria_strigosa_REEFv1___15699	153	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0086937	3	3	125	Porites_compressa_KBHIv1___TS.g20847.t1	130	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	7	49	0	12.5	87.5	0	Dark-Restricted
OG0086948	3	3	132.33	Madracis_auretenra_REEFv1___56140	131	3	yes	order	Scleractinia	59	3	5.08	61	6	49	6	9.83607	80.3279	9.83607	56	56	0	0	100	0	0	Dark-Restricted
OG0086952	3	3	147.67	Montastraea_cavernosa_REEFv1___52690	112	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	2	23	31	3.57143	41.0714	55.3571	Dark-Restricted
OG0090262	3	3	189	Seriatopora_hystrix_REEFv1___14924	255	3	yes	order	Scleractinia	59	3	5.08	61	1	12	48	1.63934	19.6721	78.6885	56	18	38	0	32.1429	67.8571	0	Dark-Restricted
OG0090283	3	3	164.67	Seriatopora_hystrix_REEFv1___24538	252	3	yes	order	Scleractinia	59	3	5.08	61	0	6	55	0	9.83607	90.1639	56	17	39	0	30.3571	69.6429	0	Dark-Restricted
OG0090289	3	3	165.67	Montipora_efflorescens_SLJPv2___sc0000200.g0010.t1	212	3	yes	order	Scleractinia	59	3	5.08	61	0	59	2	0	96.7213	3.27869	56	7	49	0	12.5	87.5	0	Dark-Restricted
OG0090292	3	3	127.67	Porites_evermanni_NAPFv1___00031730	71	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0090327	3	3	243.67	Porites_evermanni_NAPFv1___00004220	416	3	yes	order	Scleractinia	59	3	5.08	61	1	11	49	1.63934	18.0328	80.3279	56	18	38	0	32.1429	67.8571	0	Dark-Restricted
OG0090354	3	3	121.33	Porites_astreoides_BBBMv1___41231-RA	115	3	yes	order	Scleractinia	59	3	5.08	61	6	6	49	9.83607	9.83607	80.3279	56	56	0	0	100	0	0	Dark-Restricted
OG0090381	3	3	142	Montipora_efflorescens_SLJPv2___sc0000057.g0096.t1	173	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	55	1	0	98.2143	1.78571	Dark-Restricted
OG0090383	3	3	306	Montastraea_cavernosa_REEFv1___70198	394	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0090415	3	3	148.33	Montastraea_cavernosa_REEFv1___83955	107	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0090420	3	3	99.33	Montipora_capitata_WTHIv1.1___g32440.t1	97	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0090429	3	3	114.33	Pocillopora_damicornis_SIPAv1___00011086-RA	101	2	yes	order	Scleractinia	59	3	5.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0090434	3	3	127.67	Porites_rus_NAIDv1___38357_t	147	3	yes	order	Scleractinia	59	3	5.08	61	1	11	49	1.63934	18.0328	80.3279	56	18	38	0	32.1429	67.8571	0	Dark-Restricted
OG0090468	3	3	130	Pocillopora_cf_effusa_NAPFv3___00000813	97	3	yes	order	Scleractinia	59	3	5.08	61	0	32	29	0	52.459	47.541	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0090478	3	3	162.67	Platygyra_carnosus_REEFv1___37160	155	3	yes	order	Scleractinia	59	3	5.08	61	1	60	0	1.63934	98.3607	0	56	0	56	0	0	100	0	Dark-Restricted
OG0090485	3	3	106.33	Pocillopora_cf_effusa_NAPFv3___00000369	79	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	8	48	0	14.2857	85.7143	0	Dark-Restricted
OG0090488	3	3	68	Pocillopora_verrucosa_RSSAv1___g2142.t1	71	3	yes	order	Scleractinia	59	3	5.08	61	0	12	49	0	19.6721	80.3279	56	10	46	0	17.8571	82.1429	0	Dark-Restricted
OG0090492	3	3	70.33	Pocillopora_acuta_KBHIv2___TS.g25202.t1	61	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0090561	3	3	217	Porites_compressa_KBHIv1___TS.g21703.t1	90	3	yes	order	Scleractinia	59	3	5.08	61	2	4	55	3.27869	6.55738	90.1639	56	28	28	0	50	50	0	Dark-Restricted
OG0090567	3	3	128.33	Pseudodiploria_strigosa_REEFv1___8698	205	3	yes	order	Scleractinia	59	3	5.08	61	2	10	49	3.27869	16.3934	80.3279	56	24	32	0	42.8571	57.1429	0	Dark-Restricted
OG0090580	3	3	146.67	Platygyra_sinensis_SDTHv1___evm.model.contig_73992.2	273	3	yes	order	Scleractinia	59	3	5.08	61	1	6	54	1.63934	9.83607	88.5246	56	20	36	0	35.7143	64.2857	0	Dark-Restricted
OG0090609	3	3	88.33	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript17903_f4p0_945_m.747	97	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	5	51	0	8.92857	91.0714	0	Dark-Restricted
OG0090634	3	3	147.33	Montipora_capitata_KBHIv3___RNAseq.g11413.t1	113	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	0	56	0	0	100	0	Dark-Restricted
OG0090684	3	3	121.33	Porites_rus_NAIDv1___8375_t	112	3	yes	order	Scleractinia	59	3	5.08	61	0	2	59	0	3.27869	96.7213	56	3	27	26	5.35714	48.2143	46.4286	Dark-Restricted
OG0090728	3	3	146.67	Pachyseris_speciosa_OIAUv0.12___0.1.m1.27529.m1	214	3	yes	order	Scleractinia	59	3	5.08	61	1	1	59	1.63934	1.63934	96.7213	56	9	41	6	16.0714	73.2143	10.7143	Dark-Restricted
OG0090753	3	3	88.33	Porites_australiensis_SLJPv1___s0823.g9.t1	106	3	yes	order	Scleractinia	59	3	5.08	61	0	61	0	0	100	0	56	2	54	0	3.57143	96.4286	0	Dark-Restricted
OG0090843	3	3	140.33	Montipora_capitata_WTHIv1.1___g30784.t1	139	3	yes	order	Scleractinia	59	3	5.08	61	61	0	0	100	0	0	56	56	0	0	100	0	0	Dark-Restricted
